Path,Last commit date,Line,Matched phrase,Claim excerpt,Audit handling
.kiro/specs/archived/meta-work/core-mvp-stabilization/tasks.md,2026-01-15,232,مكتمل,- [ ] توافق ZATCA Phase 2 مكتمل ومختبر,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/core-mvp-stabilization/tasks.md,2026-01-15,334,مكتمل,- [ ] توثيق APIs مكتمل ودقيق,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/core-mvp-stabilization/tasks.md,2026-01-15,338,مكتمل,- [ ] دليل استكشاف الأخطاء مكتمل,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/core-mvp-stabilization/tasks.md,2026-01-15,386,100%,| Flutter Test | Dashboard ✅ | 100% نجاح | 🔄 |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/core-mvp-stabilization/tasks.md,2026-01-15,388,100%,| Build Success | غير معروف | 100% | ⏳ |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/core-mvp-stabilization/tasks.md,2026-01-15,450,جاهز للإنتاج,**الهدف النهائي:** تحويل المشروع إلى MVP مستقر وجاهز للإنتاج,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,7,مكتمل,**الحالة:** ✅ **مراجعة مكتملة**,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,13,مكتمل,### **الحالة الحالية: 2/10 مراحل مكتملة (20%)**,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,15,مكتمل,| المرحلة | الحالة | التقدم | المهام المكتملة | تاريخ الإنجاز |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,17,مكتمل; 100%,| **المرحلة 0** | ✅ مكتملة | 100% | 2/2 | 12 ديسمبر 2025 |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,18,مكتمل; 100%,| **المرحلة 1** | ✅ مكتملة | 100% | 2/2 | 12 ديسمبر 2025 |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,22,مكتمل,**🎯 إجمالي المهام المكتملة: 4/47 (8.5%)**,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,26,مكتمل,## ✅ المراحل المكتملة بالتفصيل,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,30,مكتمل; 100%,**الحالة:** مكتملة بنجاح 100%,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,51,مكتمل; 100%,**الحالة:** مكتملة بنجاح 100%,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,79,100%,1. **سلامة البيانات مضمونة 100%**,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,97,مكتمل,4. **التوثيق شامل ومكتمل**,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,108,100%,| **سلامة البيانات** | 100% | 100% | ✅ ممتاز |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,109,100%,| **حفظ Git History** | 100% | 100% | ✅ ممتاز |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,110,100%,| **صحة البنية** | 100% | 100% | ✅ ممتاز |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,111,100%,| **التوثيق** | 100% | 100% | ✅ ممتاز |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,112,100%,| **الأمان** | 100% | 100% | ✅ ممتاز |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,134,clean,- Working tree: clean ✅,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,147,مكتمل,### ✅ **المهام المكتملة (4/47)**,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,151,مكتمل,| 0.1 | إنشاء نسخة احتياطية كاملة | 0 | ✅ مكتملة | 12 ديسمبر 2025 |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,152,مكتمل,| 0.2 | إعداد بيئة الاختبار الآمنة | 0 | ✅ مكتملة | 12 ديسمبر 2025 |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,153,مكتمل,| 1.1 | اختبار العملية على عينة صغيرة | 1 | ✅ مكتملة | 12 ديسمبر 2025 |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,154,مكتمل,| 1.2 | التحقق من نجاح الاختبار | 1 | ✅ مكتملة | 12 ديسمبر 2025 |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,190,مكتمل,- **المراحل المكتملة:** 2/10 (20%),Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,196,100%,- **سلامة البيانات:** ✅ محققة (100%),Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,197,100%,- **الأمان:** ✅ محققة (100%),Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,199,100%,- **التوثيق:** ✅ محققة (100%),Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,215,100%,1. ✅ **اختبار ناجح 100%** - تم نقل 3 ملفات بأمان تام,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,216,مكتمل,2. ✅ **بيئة آمنة مكتملة** - نسخ احتياطية وخطط طوارئ,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,228,مكتمل,- البيئة الآمنة مكتملة ومختبرة,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/PROGRESS_REVIEW_REPORT.md,2026-01-15,235,مكتمل,**الحالة:** ✅ مراجعة مكتملة ومؤكدة,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,1,مكتمل,# تقرير تحديث المهام المكتملة والمحققة,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,7,مكتمل,**الحالة:** ✅ **تحديث مكتمل**,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,13,مكتمل,### **الحالة الحالية: 4/10 مراحل مكتملة (40%)**,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,15,مكتمل,| المرحلة | الحالة | التقدم | المهام المكتملة | تاريخ الإنجاز | Git Commit |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,17,مكتمل; 100%,| **المرحلة 0** | ✅ مكتملة | 100% | 2/2 | 12 ديسمبر 2025 | - |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,18,مكتمل; 100%,| **المرحلة 1** | ✅ مكتملة | 100% | 2/2 | 12 ديسمبر 2025 | f6a96b9b43ca |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,19,مكتمل; 100%,| **المرحلة 2** | ✅ مكتملة | 100% | 2/2 | 12 ديسمبر 2025 | - |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,20,مكتمل; 100%,| **المرحلة 3** | ✅ مكتملة | 100% | 2/2 | 12 ديسمبر 2025 | - |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,21,مكتمل; 100%,| **المرحلة 4** | ✅ مكتملة | 100% | 4/4 | 13 ديسمبر 2025 | 4af3632fb2f |,Claim only — requires implementation/test evidence before verification
.kiro/specs/archived/meta-work/documentation-reorganization/TASKS_UPDATE_REPORT.md,2026-01-15,25,مكتمل,**🎯 إجمالي المهام المكتملة: 12/47 (25.5%)**,Claim only — requires implementation/test evidence before verification
